"Uniprot_ID","Gene_names","Protein_names","pVal","WT_Relative_amplitudes","phase","peak.shape","period","X1.WT1","X2.WT1","X3.WT1","X4.WT1","X5.WT1","X6.WT1","X7.WT1","X8.WT1","X9.WT2","X10.WT2","X11.WT2","X12.WT2","X13.WT2","X14.WT2","X15.WT2","X16.WT2","X17.WT3","X18.WT3","X19.WT3","X20.WT3","X21.WT3","X22.WT3","X23.WT3","X24.WT3"
"Q61592","Gas6","Growth arrest-specific protein 6",0.00137195067784413,0.341236907776218,21,12,24,28892.5978296878,30125.1406459183,27957.5708940976,35043.1566823934,29827.1359943174,29057.4488563599,31755.9985654396,29003.8299243269,28005.1002538903,28250.0836890197,26134.9095204832,27375.1533409664,28096.2082036379,28317.167669781,36188.3265928471,30915.3046519549,29161.6118982573,34870.3278953492,26985.7129626759,28977.5750567643,29353.7656484218,31186.8529445886,29241.0977806886,31569.1424951244
"Q61730","Il1rap","Interleukin-1 receptor accessory protein",0.0217378548075088,0.185173295111904,24,9,24,39444.0040525666,36877.193976644,36401.1932023411,36779.1519370683,40473.5643786858,37886.4834838702,36405.9626685562,40760.7963518306,38396.113002459,37165.6823857852,37335.6239974376,37224.3650703522,41314.1948461256,39619.6139036704,44114.5693818948,42888.9026924222,44453.9384893473,42802.968024462,38843.148274215,42061.1050120002,42159.5361720841,43528.9854827592,47602.2040700865,44654.777195698
"Q62181","Sema3c","Semaphorin-3C",0.00511297649713709,0.134624955964246,24,12,24,229821.95528484,226563.988409008,225109.75389756,217463.493008661,227077.93558925,229700.230087692,232058.648242741,241424.147965795,246075.821361252,244525.047471374,238018.361241697,230238.862572869,239360.816834112,247504.86073202,248265.264652072,253933.756305903,230362.121466069,227129.143449804,219056.150865904,224885.847431823,211620.329764126,233467.473334721,229056.184471594,230477.589456501
"Q64449","Mrc2","C-type mannose receptor 2",0.00042288648287251,0.146391869682172,24,12,24,950216.729954026,1000979.62246636,973302.472567864,892964.407983256,934283.41213197,906814.31642274,980255.207338296,982595.177998483,939404.186079487,898913.727685491,894321.75079859,872771.392133617,921737.585318202,914881.64364307,977324.097062745,1007336.66664551,924153.714606954,939463.67432577,907192.914929184,920530.595282148,917501.961136315,964405.993453346,932129.753510546,942876.05435583
"V9GWW1","Zfp280d","Zinc finger protein 280D",0.00776211747342225,0.356546929669187,24,9,24,7000.84923134148,5725.6284236168,5041.23508675069,5683.90183066345,5921.92204142836,4768.85496645037,5538.66707401009,7099.55131417603,6407.84153729848,6754.47332726524,5890.1193889012,5939.03777211411,5916.73287335731,6326.86067970948,5998.90235517565,6643.27272112739,6501.9231600745,6181.62886699388,5881.79783675386,6818.69093895469,6514.5936315964,6156.57007678328,6948.98462428461,7277.48224545071
"Q69ZP3","Pnkd","Probable hydrolase PNKD",0.012256672421062,0.390766153992444,24,9,24,8184.65268845818,8966.91220252799,7673.01022952838,7411.50295862351,7501.64064199962,7609.44417725083,8871.84021935691,8470.79875100248,6746.52152475325,6265.10485716413,6445.52118677315,7654.19156969656,7106.87691282383,7771.38124672143,7906.39685399838,9371.41959632001,6743.93270751477,6959.22727403237,7113.43564343802,7570.46294721004,6828.27738253897,7760.07173997012,7199.01107292469,8082.6341636929
"Q69ZX6","Morc2a","MORC family CW-type zinc finger protein 2A",0.0329433785282733,0.128402343418579,18,9,24,26563.8079573399,28851.4123008354,27529.7615070984,26724.805481115,26658.0223149605,29243.4275252674,28298.6535113337,27845.8958892296,26411.774034179,28719.0798614141,27781.5614992043,28496.8688747983,30170.4197478762,30469.7973601762,28509.8761532178,29482.415817859,27108.5637949263,28544.1543102426,27389.84465761,29381.9324099562,30671.2641414031,28359.8111000603,27541.5617015489,28290.6946515339
"Q6GYP7","Ralgapa1","Ral GTPase-activating protein subunit alpha-1",0.00724595160250293,0.572813905673573,15,12,24,46049.0830435373,37435.4496116801,57137.2857126268,53941.952705909,71072.3799410123,50733.3161217228,47390.3554824638,42056.5456131034,47614.8378132714,52686.5335192588,52554.5281078724,57956.1673606559,59297.4872661281,65621.9839534725,53737.9185524932,53562.7437373592,56480.301163621,55961.8702968995,63151.5153264459,61944.0955741217,60259.7062539615,63460.334856788,53292.1584495136,57416.3099341778
"Q6PEE3","Rrm2b","Ribonucleoside-diphosphate reductase subunit M2 B",0.00754206047394462,0.234998330451059,15,12,24,16441.0299199402,16295.7455389146,17420.6619980554,18359.0088596832,18527.6526919859,17378.5029458887,16754.6731206798,17428.1056064054,17415.7405058155,16636.8657559502,17138.7139653012,17519.2246938046,18743.5114418298,15583.6611287265,16174.1796273451,15540.9504876282,14992.613414248,18146.8066067362,16536.4349617432,18359.023598192,18165.9643810218,16644.3123094377,16643.8307203965,18568.6660568731
"Q6ZQ29-2","Taok2","Serine/threonine-protein kinase TAO2",0.000580969232547892,0.214765305622556,12,18,24,29212.06359844,25872.927018988,32315.2164575302,30137.6912967214,27913.0480148287,29247.4293424073,28939.947168147,28915.3841389597,28989.8347879164,26216.9809817124,28375.140806152,30440.4374072519,32564.5243224473,29186.3068876939,30816.4463697021,29635.0930737008,27240.4650834014,27715.2108091712,29887.2275151881,31175.7420007885,29326.6333828441,29281.8978571485,29682.6860140722,28932.5192401961
"Q78HU3","Mvb12a","Multivesicular body subunit 12A",0.016995322871861,0.183791142868039,15,12,24,45169.8695148817,38815.5448597478,47112.7288091815,40869.887884367,48347.7881839446,41303.7245068183,46046.7565270684,43008.7281977465,42223.6476083165,45737.0328745975,43459.661420628,48017.057025333,51666.5087130838,47168.9093371756,46913.5167088322,46384.3241180929,47009.8298205617,48140.6838896217,49936.4348541635,46041.0069289349,51001.3248480715,48909.2026609999,48600.8999856643,43952.2949458822
"Q7TNS2","Minos1","MICOS complex subunit Mic10",0.00097782340546201,0.38919812810575,21,15,24,29561.0407542307,34569.4336802374,29299.6570713444,23552.6944376382,26863.8739764467,25985.9147354573,32892.4522385794,30860.9905541183,31546.2811411619,30779.7596359431,22490.7333349412,25388.0543651254,28877.7117953772,31286.9628053672,30909.6680278131,32854.4680540419,32172.0532376014,33183.7277267664,26894.4514216492,29016.3378553375,27744.8756547252,31905.2598510746,34779.995127541,31734.194589393
"Q80T21","Adamtsl4","ADAMTS-like protein 4",0.00261184084542923,0.255228821574761,24,12,24,221299.5827405,245078.277645848,235928.594171941,202760.935078835,209220.978863684,215729.224227091,239960.344817162,253351.556109535,246551.419812521,227049.61824366,235469.644785163,216077.402161398,239815.908088435,242285.392626998,255441.038391152,272697.708008942,228254.056956246,238501.833049886,224834.481677791,238485.14290942,226727.866852799,264490.312382191,238960.105842994,243184.059365922
"Q80TA9","Epg5","Ectopic P granules protein 5 homolog",0.0145749944091962,0.169010850316272,18,15,24,109658.66467063,122620.221871676,113914.766195992,117971.032234703,128369.636916682,126656.250116542,118637.108144369,136380.466930159,123032.678630791,120416.405231994,117714.621582977,121759.061641859,126787.379597844,125878.466906687,122648.598890785,129016.19541797,115492.973524443,119673.805138122,119865.537613354,130393.656783156,119755.355295617,128148.82473063,125616.293196574,123184.445260512
"Q80UY1",NA,"UPF0586 protein C9orf41 homolog",0.0337116708333984,0.162863656876538,12,12,24,122119.640751803,113226.746114275,125443.202507701,119108.597310359,124597.725371104,115171.986225535,123246.11436298,108988.797098027,124152.976456924,126443.559066035,130636.909197692,128033.095434528,129693.512916987,130799.283470179,121780.172516418,113238.308542158,117919.82679703,120320.871837985,116252.370255144,124562.708523509,117104.524264163,122529.829166487,119895.671746689,116102.936788882
"Q80UY2","Kcmf1","E3 ubiquitin-protein ligase KCMF1",0.0402634359043506,0.155710688236559,6,18,24,63426.0018542352,58823.6532089916,61233.5540974902,62808.1039442067,59206.6691912216,63466.3751169519,57007.5043576817,59165.242895445,66591.8273138683,67162.3781495893,65819.2995237942,65631.0375093224,64848.7499208973,64179.9909061909,62505.7918102631,59341.1823639695,64598.7511628505,67262.3113064323,62691.2436868791,62433.9007044143,63968.9644917007,60090.2235650832,57723.247071566,61634.0087778204
"Q80Y55","Bsdc1","BSD domain-containing protein 1",0.024696328548173,0.106812920811074,24,12,24,29268.972657491,33586.5890643984,32338.2060107311,31997.5250731789,32956.1818358447,33950.3457077191,33468.9299207315,36042.793485727,35191.7537235075,33953.1648528287,35059.9256885041,32874.4168671034,33785.8669024107,34100.9897858302,35241.4478587725,33310.7726027017,35280.9523545255,34352.3443872821,32855.4593028655,34279.0352573155,33642.3923265842,35378.677247742,34779.2683970637,35725.7840412076
"Q810B6","Ankfy1","Rabankyrin-5",0.0332153537610982,0.120721322964225,12,9,24,361229.480962171,382326.224118316,360513.53401333,404260.981262189,367878.896934797,386126.628570011,350476.641715926,389086.259544153,391593.186473472,385771.098225863,395592.0113654,383965.815715767,392664.93110976,372364.890542553,365585.26622657,378994.784628163,374499.846799349,366737.046709616,383813.127627439,382477.42225676,376771.928449491,373964.44782559,366648.60580814,368573.627654586
"Q8BFZ3","Actbl2","Beta-actin-like protein 2",0.00262193744124889,0.683211206198685,24,6,24,10844.6131029982,15367.5049214778,12459.456854817,15292.8953075093,20423.3448825048,18398.5970378118,27910.7374661384,30625.635114319,18684.3301258341,18267.9052011418,18790.9419404881,18966.9221861707,20663.6474973429,20303.7695058629,17804.4400963545,21172.3846296856,19119.4458295548,15865.1567224507,17506.8007820702,17197.2903513649,19270.9579274607,19155.0406319724,18174.089778572,22335.324150938
"Q8BG30","Nelfa","Negative elongation factor A",0.0331001620235009,0.205167402338772,12,18,24,40010.947784211,41822.8269847842,45503.4214538792,44150.9864369525,44036.0027344641,45940.5397285587,42909.0618012812,46627.2308248086,47196.6809398185,43268.5099271006,47114.8725905671,48260.8018210111,47004.6094694614,46814.4711491732,44064.8986969049,47245.659256436,40476.0799967837,44393.3544091456,46345.0823748473,50157.6100841076,51594.6271872379,50561.6093597535,45621.5047050355,44537.1080943355
"Q8BGT0","Ostm1","Osteopetrosis-associated transmembrane protein 1",0.0493877692178203,0.233067096203091,21,12,24,35951.0657922384,33725.1212112141,34675.2758760591,35264.3817661769,34049.6941123149,35430.1547906278,36016.1633678492,35225.0738166186,37433.3747538538,36376.7619774004,35127.0970582176,33600.1894027166,31422.283897598,39556.299277314,36240.811590584,34816.4897148284,35942.5290206103,34432.3317450502,35085.8941590211,38653.7740394601,40398.1154845589,41049.667178369,41302.1911903656,40159.3660818799
"Q8BMF6","Sema3d","Semaphorin-3D",0.000911100737430633,0.160039316902759,24,15,24,90969.7466082994,98570.4847186288,84261.9889188094,91347.1792054163,87575.9141673771,89805.8570029505,89809.036952338,99556.0961983472,99375.3833025885,101996.754707892,92766.9735263305,94842.3370860249,93506.0144310421,95020.5934724752,103364.003030503,100174.542528615,98781.8203852312,96482.9625415672,89629.5517589206,84898.9270602472,84792.4028004149,86151.7096119916,92699.6798003457,99561.0956620589
"Q8BK30","Ndufv3","NADH dehydrogenase [ubiquinone] flavoprotein 3, mitochondrial",0.001215581441357,0.224504407039831,12,6,24,50956.1875559069,46951.8853625357,52593.4515465098,57357.250789115,44229.1257491997,49971.9032605284,45621.4187275124,45562.1832290594,50127.2104976055,55528.7752076839,52979.0186382775,50910.9224337109,47961.0130068899,45602.2913664343,49415.1099034422,49633.9980259539,50308.7831109084,47777.7640245076,55604.9430998349,52528.2335663042,51383.2456289459,47458.2022458829,49331.3899374961,47541.9569123451
"Q8BK77","Tor1aip2","Torsin-1A-interacting protein 2, isoform IFRG15",0.0101745772393593,0.121888051391438,12,15,24,60718.8412925904,66882.1414756814,81382.8738594998,66282.5926718347,64055.8605447946,66415.6245337042,62828.0247936252,60943.5062078397,59156.146931291,64660.4273779335,60375.0290619839,63904.5162486384,64879.7677838255,60222.0280786832,63850.1325329836,60256.9001975634,59857.9235821154,62483.4640210056,59452.5884825533,66567.376380967,64335.7200664917,61348.3632815825,68983.2778497487,60677.2975937504
"Q8BM72","Hspa13","Heat shock 70 kDa protein 13",0.0407219997128181,0.200984384366449,24,9,24,150581.32002714,169938.411233205,160438.091772443,155449.98257974,151136.073455536,164793.977961679,159287.941736767,175244.360893564,150190.013575142,149792.715643679,143213.057373538,147950.018959219,156218.764580125,150091.353376601,164501.201571311,158184.276744565,155414.594915306,165892.316015099,154923.687967129,163964.559725496,161538.10794845,169959.497531295,167600.404448266,171079.963715993
"Q8BMB0-2","Emsy","Protein EMSY",0.0175931057366048,0.572314670328171,21,12,24,13621.7425283669,13025.1269186426,10216.980939768,10367.8835000262,9580.31992194086,13461.5482904796,16979.7348144365,12746.1156697215,13338.5122447273,12498.2780006753,13633.8295270537,14139.0632991909,12901.9885843857,13574.4720669324,13658.4807985763,13112.6326056019,13854.9284363298,11416.9638981658,12150.1840678388,13151.7419173131,13801.4020091427,12707.6755477198,14749.6323834515,14003.5255553777
"Q8BTI9","Pik3cb","Phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit beta isoform",0.0396979555152976,0.177866776018553,18,15,24,49385.256635705,53907.2828699166,53755.1215819491,50308.2603228035,63147.2408070622,58107.5176884883,63295.4950368149,61311.1849726534,61137.9463737225,60860.8726260898,64138.1308458187,61378.3638943008,63738.879790419,66553.8255156285,66299.371847463,65990.2408825368,61280.0739056406,64753.6262856633,59737.6831895121,64916.428259826,67396.645960897,69068.6217525058,63015.4838149952,67608.3106988717
"Q8C0Z1","Itfg3","Protein ITFG3",0.00255663263028529,0.131314085779656,24,9,24,76348.5228065556,85342.6477475269,85295.2460491866,82391.8442924918,85113.9532492571,87560.4510047947,85881.4217183588,88633.0832447429,86117.1603238661,86165.2829949127,81879.5294788535,82990.8599267878,85827.460126053,86533.0413460878,86205.6150209572,89678.3921158169,78275.8380845425,81614.5644970169,79044.4489132333,82985.0347492939,79747.3116321142,84264.313088618,83828.3122652558,86428.0444686206
"Q8C561-2","Lmbrd2","LMBR1 domain-containing protein 2",0.0269424220205047,0.222750362188194,21,12,24,55448.6228590364,55389.1304844133,60824.5005158496,51503.3728898947,52310.266673722,53590.4706921035,59203.876351213,60481.9046275339,57144.3359386313,53070.521446648,55203.8517430533,55311.500248943,61905.7032303504,62197.4719670147,61338.4526997439,64524.0824566956,56291.6075400021,61704.319360754,52962.0031567312,64150.4335311134,54807.1506691577,66201.3606782505,65367.2506279422,62201.1611592383
"Q8C5P7","Tdrp","Testis development-related protein",0.0253608306087602,0.268311884461959,24,9,24,58606.6597694268,72580.8775523388,56284.0663105539,74150.9170052953,67606.4684647936,76679.4717588741,75060.3812862423,85368.640844274,79358.5856410499,75592.866748535,66640.1255654732,76426.5821195835,72453.3050083363,74860.9729693836,79129.3853731612,85201.4176639716,72208.9859979999,79195.8878340884,69423.1334974121,72815.0818292816,69049.426263567,75478.3863797466,69209.7177024285,71426.6874753506
"Q8CAS9","Parp9","Poly [ADP-ribose] polymerase 9",0.0381860490679311,0.226339318985879,15,18,24,172176.805631956,172624.464754628,178508.80146755,183784.832420431,187146.340436888,180280.601114764,197540.045904125,178744.008031633,154961.142973632,165742.926069796,161433.849838748,168579.936327534,171617.237781111,183140.431721086,173563.747980393,175049.372859122,178930.450540189,181134.925289013,166713.315521403,196942.438432617,191904.202840974,181821.954921808,175515.663267208,176682.907642196
"Q8CAY6","Acat2","Acetyl-CoA acetyltransferase, cytosolic",0.00721907775566076,0.102570737860442,15,15,24,490811.83595407,488502.520858611,499538.301221147,487994.241702054,521948.496053215,502105.452348632,508827.976277879,494482.223227248,497534.858831899,491600.546117072,486690.026396976,512622.066240653,533807.142852362,504970.425183132,495074.569836287,529807.071137265,491457.761289554,514377.148750336,530028.938490933,500276.154786301,529572.83137563,508692.012259557,517995.465318836,501248.805710978
"Q8CCG5","Ralb","Ras-related protein Ral-B",0.00378528978950413,0.155223533094077,21,15,24,229425.916093661,220217.518933153,233042.818633044,208267.786709174,227214.443249301,211918.287951458,240838.028322987,232152.762820672,232292.968615181,231260.228836943,227630.40850483,228672.361275406,233371.581559534,244708.526951692,260910.995198377,263921.718054439,239129.250362527,241716.372496209,233186.066276029,231459.920880304,234598.989825693,231437.891967057,255186.237036355,245053.532866499
"Q8CD15","Mina","Bifunctional lysine-specific demethylase and histidyl-hydroxylase MINA",0.0258888946779916,0.237654158625573,21,12,24,19433.7812917051,24925.1522129028,19911.97800437,22664.5184514376,25802.052450267,25650.9493052287,28734.5544462416,24800.4518428286,24246.9290883625,24584.8352266879,23569.7282164875,23927.7726088379,24176.9766560153,24334.1546887806,24540.0569945441,25337.6976856616,24491.5180919955,26418.8257490123,24454.7128897421,27522.0192699166,26476.993305527,27211.0153588827,28836.9325816004,32099.9161060929
"Q8CDJ8","Ston1","Stonin-1",0.0316827914042259,0.113679364548192,21,15,24,486618.88895096,482275.064554243,487301.406206352,496508.183727209,502745.564185541,515645.762388484,525372.404021338,513952.070968387,510232.902706063,491263.375982879,502397.164738489,484967.62887521,514196.966078376,489330.704958983,537038.614362637,503976.397564261,534832.796676788,552978.730542279,510348.801917722,506105.222631795,501702.558890628,526037.978214034,517249.027832966,539286.764841315
"Q8CFW7-2","Cc2d2a","Coiled-coil and C2 domain-containing protein 2A",0.0115935225640047,0.198956964741259,3,18,24,23842.783996125,25020.3274319593,26537.7757598978,24416.9725460375,25605.1584291761,22558.4972553347,22603.9660080905,24385.0161944001,26788.7371191638,25929.9155504688,24922.3538358569,21862.9803719709,26282.7396984221,22805.7140510853,23959.1332122424,23732.7287352208,27055.0512949643,26246.3354785889,25289.1489722119,25877.9429341939,25908.3132177451,24429.8294327827,20623.1530800436,23885.5531330821
"Q8JZX5","Lrrc57","Leucine-rich repeat-containing protein 57",0.0029720947551436,0.140334301095699,24,12,24,80521.7660469438,81964.4283592719,81467.5165851396,79991.8623582662,83820.8980366993,82690.9829030404,83138.8144247134,84685.1756166649,85782.2659481971,88531.5036020848,84204.3098805507,79689.0399597681,87895.8608249525,87084.6715837824,89541.0298385005,89932.5241879729,82620.2866878162,86857.8071783312,81583.7784737044,78390.8057324928,80929.6703381584,83935.878127514,83697.4869238694,84176.162567971
"Q8K1E6","Alkbh3","Alpha-ketoglutarate-dependent dioxygenase alkB homolog 3",0.0351241956225108,0.129786296472914,18,9,24,110749.618256758,111016.947920812,116018.543371417,112369.246342036,116584.193960109,116539.948664784,116200.900826824,111852.837818117,104458.125128426,109609.668432935,109502.857411361,113268.135282577,113074.847184448,109610.444194495,105692.61653124,106935.181640907,96509.6125505304,101784.354431499,102809.136674591,102085.85965939,109121.530231311,112556.04870518,111478.872582378,111145.850988575
"Q8K2C6","Sirt5","NAD-dependent protein deacylase sirtuin-5, mitochondrial",0.0497653128967711,0.201983854268344,6,6,24,21269.8475647953,21976.2432354406,18647.2590347987,18935.7503285406,20110.9253007401,20273.5263822249,22096.5231803534,21106.0545790058,18772.0321293482,21972.1940583408,19742.326888802,20589.8570863503,20267.8775767244,21089.2111833936,19006.9079411527,20178.5313363922,21161.5618902085,20687.27393913,19932.81169257,17996.8520837714,20490.592046479,18827.1805835041,20757.9166687109,21655.3865903424
"Q8K2J0","Plcd3","1-phosphatidylinositol 4,5-bisphosphate phosphodiesterase delta-3;Phosphoinositide phospholipase C",0.000451360207611762,0.244949094520313,24,9,24,22417.8638211887,22377.4971578736,21665.2899710229,18770.2912175155,24233.6275485623,21678.4425036541,27812.0185916755,26861.0515508321,23029.8880999508,24119.6943400135,23817.7790934031,25274.76439721,24514.1867553231,26338.91458143,26779.2719719176,26922.4873359271,25807.9773330716,24898.6257417313,23698.0311320226,24248.5541268887,23263.2840909761,25313.1259336756,24742.7920124236,26699.7182719277
"Q8K382","Dennd1a","DENN domain-containing protein 1A",0.0224624499677591,0.237906663467077,24,9,24,27702.8992668043,30538.8814511012,28225.7715744104,29260.3818194146,28338.4142459555,29129.1618258891,29286.5638931661,29703.7264072496,32471.682765055,27390.5036427567,25827.205382706,26802.203357635,31125.6944384008,29621.194642906,29274.9141781724,29735.8999763216,28241.1811355352,28348.624866546,26542.2747788976,27297.7997443778,26883.1388330844,27234.8991900563,29257.2925375678,28066.1409100483
"Q8QZY9","Sf3b4","Splicing factor 3B subunit 4",0.020360999856409,0.103935112802767,12,12,24,145291.943531233,144511.778213104,144604.315366554,161753.94632578,145808.919711842,145286.243556788,143171.390800968,136917.732696509,138197.989784885,145802.692234325,146861.846072953,145644.862682804,137510.382195067,137222.889120755,144380.074116573,136805.396028549,141698.565863284,128063.00899145,138346.573802495,139871.971138926,136464.976735308,135773.048401843,135982.776225912,133479.311234944
"Q8QZZ7","Tprkb","EKC/KEOPS complex subunit Tprkb",0.0210740953179735,0.166202592756289,12,9,24,85824.6721250937,87524.2013347724,90242.7557584558,94110.6314069532,89396.2727219849,88893.7620038068,85191.8078838686,86212.5029461447,95212.8053356455,100458.217641949,102881.166270349,99891.2740442371,94609.6893104428,96051.6299320611,94380.5276838413,97154.6572409017,104525.427196088,99375.6061941063,93058.8555457007,99549.8734560201,89863.5707789319,87591.5946419971,72987.6377379124,87116.9281818533
"Q8R0F3","Sumf1","Sulfatase-modifying factor 1",0.00662062960968368,0.134660423657471,18,9,24,157945.96510592,155277.018968521,156441.815171556,160561.904261222,162780.426843584,168677.846894093,157701.67870409,163311.026182727,155498.698719888,166159.015305539,162748.41993673,167952.709448058,169163.687594224,166841.679128558,167612.382988319,178943.506102423,160257.825378373,160400.907432175,156515.975816848,167222.10655275,167999.399868755,167606.695367462,165647.040002644,180337.498415447
"Q8R0F5","Rbmx2","RNA-binding motif protein, X-linked 2",0.0165896970593894,0.238035709816592,18,15,24,6074.0820354268,7159.57707883548,6191.46240861093,5772.65301727862,6382.34106987662,6845.63056115494,6940.31009906195,6584.22930005364,6642.68924394785,5796.45098329071,6279.24269786766,6514.54986616383,7092.33085069563,7066.91764043259,6619.7384900421,5932.3468842867,6068.21870938162,6048.03305465631,5820.97428815144,6433.05694449177,6731.62548755811,6895.8484090559,6411.58973066606,6056.38029362961
"Q8R0J7","Vps37b","Vacuolar protein sorting-associated protein 37B",0.00606080900443545,0.143623264439902,9,6,24,36567.7896069712,36084.2202094079,37073.0369924099,38083.6909740736,35086.1192024453,36197.1166704756,36187.6839274567,35782.6096955125,36908.757474302,36844.4227429036,39275.6403511015,35508.1333963808,34278.1983184578,33855.0306092678,34079.3142169428,34564.7459094776,35964.3539800287,35853.8249741675,35398.8564689738,36179.5751637131,34417.391147961,35338.4674287692,34153.237590082,35776.7129658292
"Q8R322","Gle1","Nucleoporin GLE1",0.02463623544851,0.420490646875755,6,15,24,9469.48758304558,11261.4352549566,10910.3417758789,9975.79492680711,11832.3190186694,9410.41982870174,9267.43665703454,10591.0643921567,13800.7569773398,11284.4892902561,11748.526364352,9679.06818869891,11035.3987097457,10440.3148415432,10567.3640827778,9790.98284558873,9862.30697197646,13470.1722114892,10474.8140548027,12481.2761975415,10676.6811721205,10675.7588685423,9592.7416777818,11534.351521129
"Q9CQF7","Pfdn1","Prefoldin subunit 1",0.0186720431693909,0.120057992542215,3,15,24,325104.613454939,302873.042856299,319819.18153425,307683.047224023,327269.270481131,303943.321180785,311818.968135484,305167.680933203,328624.904933548,318827.777766569,325049.102923381,308630.266090474,319911.78357691,291118.212878672,308670.48551751,295046.450595735,327393.55946669,319665.116200348,315922.070528613,311760.878408467,314173.486465636,299436.611675202,300125.759455918,300097.401473755
"Q8R4V4","Cpz","Carboxypeptidase Z",4.4010237836928e-05,0.224211619366294,21,18,24,197048.771135841,176276.294031834,167589.284786863,161722.98084548,155194.082316535,163278.157925514,185920.653443623,176396.500973687,171010.204094791,158581.872119398,164525.647285902,150905.833765199,156109.650553812,151708.72615478,181708.289370404,172036.580217395,180996.448079945,185323.751269683,154122.91578052,162905.05978951,159064.143180086,177427.855351813,187274.067875632,180203.185232111
"Q8VHC3","Selm","Selenoprotein M",0.0153405402307791,0.123213210475025,6,12,24,97097.8653723447,99800.8523530866,94667.5786165307,101155.349967213,102818.589046261,91496.8069067692,96743.6778779817,95362.8544720174,101753.133556324,99366.0694886196,98208.795175173,94091.9708831234,97071.4377963435,91962.5173726728,95071.3189425465,92321.0209064801,95730.0503448329,96213.1251619567,92191.880921502,93716.9029217703,79210.9567922867,84968.2007177568,79439.3737274754,85267.5448327497
"Q91VU0","Fam3c","Protein FAM3C",0.0237705162105445,0.137615275495044,21,18,24,294402.722589891,317666.401231752,301655.298416136,267529.776746676,279412.853137112,278656.514699822,315700.851920541,299536.099189364,298106.904046544,307613.56648628,284660.555704164,282768.004602496,285738.541317631,293677.518737823,306600.274320719,308736.213644479,287767.799763146,295140.681424122,291712.757197518,304201.629815369,290440.267697691,312611.336778746,300668.722868699,295076.278229991
"Q91W36","Usp3","Ubiquitin carboxyl-terminal hydrolase 3;Ubiquitin carboxyl-terminal hydrolase",0.0210132596472585,0.14828542502564,24,9,24,31699.7927302263,34158.1525840589,33227.4426782569,35153.6036029633,34735.7027882442,34774.2843123247,34072.9439659632,35977.5659172519,35013.2724390617,35605.656926308,33484.4346319207,33166.7591941996,36477.7072848826,34922.946668716,37299.8931002032,37103.337694233,32706.866091046,33124.3587314999,32037.6669491282,32916.6710679737,31832.8046510338,35643.4024135295,35524.1695620168,35239.8260997973
"Q9JKY7","Cyp2d22",NA,0.0394879997215206,0.216125958612632,24,9,24,73580.4620541331,78667.62808642,82440.1145957631,72275.1904522599,79338.9611966944,74892.5242815393,82248.5462740132,85332.3480282045,74808.4965306411,77191.4822044365,76788.0496590429,78269.0580932344,84467.6004851683,83468.9936230113,81719.5136306299,87139.7714569464,78351.0970630973,82297.8438510897,71267.2473319439,79372.446690033,77924.9396723806,89984.6077156033,82013.5709614104,84945.371091345
"Q91WL8","Wwox","WW domain-containing oxidoreductase",0.0306469734849076,0.13378208731229,21,12,24,50487.4380021557,49521.9632693507,48985.2562986772,47511.7186775759,51989.816819236,49939.5308066247,52444.4879581037,50374.4908240055,49309.7186612559,46748.5991416595,45764.4623017892,49426.3412839639,49431.0567547726,50582.6309863161,50894.2217047306,50624.724498542,50429.4469752391,50950.1302526143,52228.6180697599,58264.9449864913,56624.9005416669,59129.6002126598,58506.4719909103,58575.741022819
"Q91XB0","Trex1","Three-prime repair exonuclease 1",0.0114078593289786,0.173465473740586,15,15,24,61261.003600878,58350.4262675522,63250.6041337846,57801.7839799471,64173.4918165457,53721.281622496,62388.2780492563,57747.5692601215,66012.1887109707,60339.9075325451,64875.3607099328,61135.6970321186,66672.0670638501,64506.820886482,63352.7341487959,62069.417359737,60833.1101179679,58580.5349110288,62187.0325048962,66552.9872483604,70575.8754618045,64348.1946437428,61570.7238153671,64057.5942306071
"Q91XE8","Tmem205","Transmembrane protein 205",0.0430506309732724,0.255497610934471,21,18,24,66729.4192018423,87599.3402587596,69218.1671977124,61612.7217043685,65159.1963154784,65447.0738958178,74032.6849568597,80235.9710136061,68047.568975124,72121.2943731122,64872.5086422479,69701.072977134,68888.127748913,74870.7724480082,73920.258090958,80797.2177675798,69939.9629630717,75061.1811033181,68119.4898796424,69117.0899777245,63344.2126416282,75745.7559546517,76717.230265218,67589.9656051958
"Q91XX1","Pcdhgc3",NA,0.00528928603152112,0.138118377383222,24,12,24,117444.455973559,116276.825521024,124986.841802631,112270.271570647,118892.808893979,114831.374392484,128212.763580942,123774.871256906,119706.599571576,120959.081189849,113984.521475816,118751.361035051,119256.021810878,126378.581621392,121314.024824853,131824.88871393,122786.710817964,124595.796009378,118254.525476307,119221.260033128,122415.814783293,121941.329185101,120878.819575765,127107.242170016
"Q91YE3","Egln1","Egl nine homolog 1",0.0493926570963459,0.104782755523796,15,9,24,97192.8299216715,98113.8970701455,98298.4034118958,99294.2197474818,101767.87054109,99034.5208781958,96900.9404365415,97711.1135070352,105216.754933698,101358.241156552,103961.572613959,101669.188984248,106329.739109629,98029.9535109089,103541.992745734,97307.6917739886,95831.6428166424,98357.2280400201,92435.7331384436,97848.5687221808,99116.7062123281,100634.318720827,96768.6661728254,96413.9669349728
