"Uniprot_ID","Protein_names","Gene_names","pVal","WT_Relative_amplitudes","Means","phase","peak.shape","period","X1.WT1","X2.WT1","X3.WT1","X4.WT1","X5.WT1","X6.WT1","X7.WT1","X8.WT1","X9.WT2","X10.WT2","X11.WT2","X12.WT2","X13.WT2","X14.WT2","X15.WT2","X16.WT2","X17.WT3","X18.WT3","X19.WT3","X20.WT3","X21.WT3","X22.WT3","X23.WT3","X24.WT3","logbase","CKO_logbase","CKO_means"
"Q8K1E6","Alpha-ketoglutarate-dependent dioxygenase alkB homolog 3","Alkbh3",0.0351241956225108,0.130038756983147,97038.7564217721,18,9,24,98011.9567887374,98260.3048344237,102684.983454367,99451.3303621336,103188.787251721,103141.996033919,102848.020161542,99004.3109030206,92482.9382971317,97042.188546761,96939.8803801442,100271.008915577,100120.608788243,97045.0105060939,93576.5711011627,94682.2847112878,85426.351426259,90106.5874076984,90992.743369654,90370.2550733784,96587.3074095255,99640.4055211766,98669.1249521115,98385.1979264616,4.9869452222915,5.02838307662516,106753.734501614
"Q8K2J0","1-phosphatidylinositol 4,5-bisphosphate phosphodiesterase delta-3;Phosphoinositide phospholipase C","Plcd3",0.000451360207611762,0.244947624615965,30945.2621469805,24,9,24,28439.7476956483,28391.9371395457,27487.7204601314,23813.8070377745,30747.2269415333,27503.2158206752,35286.9110440612,34081.9785797446,29228.471763509,30611.0626489856,30225.4780458289,32073.7424728901,31115.0032368365,33428.28032677,33987.2582843201,34171.0392181944,32746.8976982756,31596.9964517716,30066.454689583,30770.9336884426,29517.2262820997,32122.3519386676,31392.9639860788,33879.5860761631,4.49059416608861,4.4803912925713,30226.738760425
"Q8K382","DENN domain-containing protein 1A","Dennd1a;mKIAA1608",0.0224624499677591,0.238112982947811,27574.00466043,24,9,24,26706.2708299116,29443.7521824263,27213.0083908532,28209.4307241458,27322.4463878545,28082.7673205854,28236.1880306402,28639.7510406112,31316.7209468615,26415.8038183106,24906.1464761882,25845.8146920052,30021.2392885786,28567.7435020547,28233.856483932,28680.1421194535,27230.4985552684,27337.5105194745,25589.6672198579,26323.2199021448,25920.3604887067,26262.971978849,28208.1298075795,27062.6711440266,4.44049984465585,4.40577435320346,25455.0733727514
"Q8QZY9","Splicing factor 3B subunit 4","Sf3b4",0.0197439998607603,0.103904651251921,192068.050327347,12,12,24,197549.23946358,196511.999900892,196633.626700662,219945.469576208,198277.72766205,197552.354974351,194688.227725309,186193.194814547,187982.927289955,198323.67033135,199748.395793464,198088.878829584,187064.014760164,186657.361281747,196393.462936563,186100.969145092,192701.095493583,174179.347948318,188122.56769007,190233.963276112,185578.756447136,184662.053010843,184914.111553388,181529.791251355,5.28345512789898,5.24163738379728,174436.50789534
"Q8QZZ7","EKC/KEOPS complex subunit Tprkb","Tprkb",0.0210740953179735,0.166121728038814,83174.223911427,12,9,24,77079.9683655483,78615.7447341199,81055.8623728499,84526.7885478375,80298.0129682859,79840.7390082183,76520.3289787701,77440.8132164726,85547.3423697312,90258.6752611253,92428.238101057,89740.183731958,85012.9049613052,86301.3880259947,84800.1552330172,87297.8423093455,93893.4373886742,89278.5869797703,83584.3088072152,89431.9358607988,80720.7679270678,78690.2784625295,65558.6524572331,78258.4178053234,4.91998875721075,4.84868186112312,70580.0336570315
"Q8R0F3","Sulfatase-modifying factor 1","Sumf1",0.00662062960968368,0.13499996111299,138286.633968136,18,9,24,132892.91957997,130662.960283977,131640.299038277,135102.107608119,136978.214767111,141930.339943305,132702.542037797,137429.222942225,130888.766711521,139859.461599606,136977.751268527,141354.901454035,142403.557797674,140437.163624139,141086.286428637,150633.054881954,134864.221148572,135001.487559985,131701.262265433,140737.497806037,141375.306529776,141063.361420756,139389.033249929,151767.495287903,5.14078020560169,5.19434804278075,156440.084831224
"Q8R0F5","RNA-binding motif protein, X-linked 2","Rbmx2",0.0165896970593894,0.23801600852043,11964.8586781959,18,15,24,11296.8812924738,13317.3337144684,11516.3235945375,10736.9189025527,11871.7278739397,12732.5460993288,12909.4103741569,12247.6603886173,12359.6542572395,10784.918799248,11682.2713679353,12119.7884761548,13197.4325959367,13149.0475888339,12317.0386630234,11038.6928382004,11288.1961564108,11252.051422124,10827.1153633589,11967.9385360007,12521.9393063602,12829.105899706,11926.0457210532,11266.5690450415,4.07790757335128,4.07015686000109,11753.2198519477
"Q8R0H9","ADP-ribosylation factor-binding protein GGA1","Gga1",0.0394879997215206,0.075233853276582,304385.550751447,21,9,24,321232.184286507,297682.581959962,315880.016783947,311834.70422197,318843.836395748,305235.114073206,318045.967650491,299553.690585644,298069.590831498,300145.756423049,298040.694082644,303283.104701052,305207.645329337,306552.432444417,308903.414863904,310293.763838979,288506.576684962,289518.366825059,297794.23710748,298991.217820872,300128.07822614,300536.367582641,303239.665103927,307734.210211282,5.48342403253396,5.47869268118123,301087.469175394
"Q8R0J7","Vacuolar protein sorting-associated protein 37B","Vps37b",0.00606080900443545,0.143572341710884,59892.4346920884,9,6,24,61143.9407940593,60342.6033056122,61994.8463509271,63682.4929183023,58674.0495083715,60527.4784028961,60515.290713545,59840.7467048588,61740.1127423761,61631.4060066364,65692.9708421324,59390.1028192405,57344.802288965,56632.1545991446,57007.4907202568,57822.9289677831,60146.6547003744,59969.2942013158,59194.6159534661,60511.9723239332,57557.9724726873,59106.0975814269,57113.4659095088,59834.9417823026,4.77737196798231,4.86964777044143,74070.9253876816
"Q8R0Y6","Cytosolic 10-formyltetrahydrofolate dehydrogenase;10-formyltetrahydrofolate dehydrogenase","Aldh1l1",0.00279196780028642,0.0752397991609464,389255.109246126,15,12,24,375525.760873612,379478.563109386,386076.811334225,387359.450846668,385353.738089337,385982.20010481,384269.868484725,379037.521815443,370939.703443842,388520.698507059,377401.71644434,395063.645373342,401140.499072956,392198.679490096,382531.790686989,387505.941335686,380626.791465112,394595.501885885,398315.697066796,396733.934855802,413079.012718905,395961.234693358,416083.175027966,388340.685180696,5.59023432169703,5.31116225599879,204720.934815432
"Q8R1U1","Conserved oligomeric Golgi complex subunit 4","Cog4",0.0107912182841689,0.0932958356272074,297857.043773229,6,15,24,288475.628809812,308215.897026184,301245.181934864,308678.435084196,297623.587520665,295988.325173546,291173.018920627,309575.195232762,307607.383208662,297734.501951018,305217.94478377,296935.744470209,306672.583070095,288537.763181953,289629.187380986,289757.241816718,292063.675928563,311557.44255449,286019.331035267,300269.162548718,292951.080448989,297419.105452735,286674.273841013,298547.359181663,5.47400787482491,5.49285851716307,311070.277886619
"Q8R322","Nucleoporin GLE1","Gle1",0.0322663436536382,0.42075685829914,32177.5880703064,6,15,24,28137.7737154978,33466.4001670313,32422.3370493833,29644.0183599586,35163.2603492796,27963.796967627,27540.5430287139,31475.5362975536,41025.0769510586,33544.454238239,34921.0687419365,28769.2332072664,32807.4597262236,31035.730538949,31413.4945756064,29107.2724186889,29310.703793823,40038.2519577748,31127.7560008425,37097.5608755556,31730.1649882265,31731.5910194841,28507.4192550548,34281.2094635798,4.50755348764947,4.46554023281447,29210.5835299668
"Q9CQF7","Prefoldin subunit 1","Pfdn1",0.0167924817568793,0.119892673494504,358944.965939712,3,15,24,373925.682419198,348397.303361601,367882.709906853,353909.350861518,376463.957013142,349605.820490214,358685.90556837,351051.61562483,378133.504916912,366853.920349659,373982.511028763,355084.276057167,368139.996006001,334977.736888803,355175.398978429,339518.783372108,376631.2564791,367786.431576782,363395.843294897,358679.434036194,361413.261982017,344505.761184024,345236.672715975,345242.04844053,5.55502786690457,5.56816960140962,369972.633905837
"Q8R4V4","Carboxypeptidase Z","Cpz",4.4010237836928e-05,0.224284446763498,134772.071325308,21,18,24,156280.970817131,139822.892702963,132929.48558765,128271.571126176,123101.55496314,129504.347793128,147472.01888723,139924.128954823,135686.767922688,125823.377405485,130528.911141434,119720.836523569,123874.896136832,120372.675881198,144176.10792472,136510.167050797,143577.707427362,147028.753186605,122246.923866623,129237.981902621,126176.239145689,140761.578079592,148546.365119589,142953.452260356,5.12959990313412,4.98909008694015,97519.1903569798
"Q8VDD5","Myosin-9","Myh9",0.000305920643905057,0.0498328449623877,25408407.2538022,21,18,24,25166882.5375885,25529466.0592718,25560546.3121606,25354414.9956091,24859695.316713,25240472.4771784,26045068.8880584,25721542.9510958,25202379.3364378,25232879.9367548,24764731.2452616,25010122.4617149,24838419.9295946,25241291.5435512,25797815.3564086,25785014.0859097,25637009.7490213,25645462.3993088,25114783.7127329,25432593.2583598,25131307.5123839,25875731.1284381,25376763.6824692,26237379.2152309,7.40497744180893,7.5042013625214,31930179.6858278
"Q8VDM6","Heterogeneous nuclear ribonucleoprotein U-like protein 1","Hnrnpul1",0.012805750685944,0.0946496260633057,851166.598695395,9,15,24,847560.16061643,825870.250467565,860834.600110318,842887.131821822,848138.045851948,826262.24515271,836033.935428433,827670.481723952,911008.519865523,879233.318759807,910005.061838381,855719.176899265,867866.072539106,838818.484622727,855993.202377308,847611.763318845,870829.421264867,847900.350101245,849981.835003702,846838.352521158,840985.514609971,840625.814409101,830389.694234702,818934.935150598,5.93001457279062,5.79580188821726,624887.573261319
"Q8VHC3","Selenoprotein M","Selm",0.0153405402307791,0.123348316951272,117998.132071228,6,12,24,121872.280192159,125279.931256603,118833.593509029,126972.718608515,129069.285584461,114848.434538986,121441.596311838,119713.953350594,127769.113908462,124769.526612855,123306.539087893,118135.084734828,121901.102141559,115475.75819531,119379.758131885,115933.090591361,120179.031828794,120800.564808564,115724.909580037,117662.202482525,99438.370461997,106679.801077653,99720.3164997396,107048.206213832,5.07187513241139,4.97925364207538,95335.2790440966
"Q91VU0","Protein FAM3C","Fam3c",0.0237705162105445,0.13763245027549,265584.230568208,21,18,24,264233.668584954,285147.532093045,270769.658590615,240129.085375338,250812.238626326,250114.8171642,283381.637451305,268884.506669546,267670.250074723,276201.403459048,255571.839008292,253867.191673478,256587.191533748,263694.246145417,275298.404689584,277232.645268139,258328.593859769,264980.301005332,261842.094742479,273105.503668972,260720.654683981,280659.90190889,269889.481830782,264898.68552903,5.42420228462472,5.31770022360003,207826.16496074
"Q91W36","Ubiquitin carboxyl-terminal hydrolase 3;Ubiquitin carboxyl-terminal hydrolase","Usp3",0.0210132596472585,0.148471515308817,38638.6356184222,24,9,24,35584.1607901301,38348.3498889577,37302.6709922364,39463.5784799743,38997.108562113,39037.5355998699,38252.4788321979,40392.6511922609,39320.2475662604,39984.7945696049,37599.679736776,37242.1563739592,40968.4142295366,39218.9806974604,41888.4425180562,41670.1673294923,36721.8092577214,37195.195576291,35966.6327733956,36960.6565459797,35739.4913753832,40023.0013160686,39881.9601133091,39567.090525099,4.58702178249884,4.65350660039558,45030.4824956413
"Q9JKY7","","Cyp2d22",0.0394879997215206,0.216228938071187,125046.363879588,24,9,24,115056.843291937,123026.310914152,128923.247796359,113022.652549507,124077.337501062,117114.939951449,128625.712513518,133454.713133053,117026.492486632,120752.176606142,120111.484288521,122425.422268161,132148.275046613,130575.085896625,127838.633705763,136325.90938198,122540.636083543,128729.39713773,111449.671833463,124149.063622416,121870.852519506,140750.076002139,128259.101557314,132858.697022526,5.09707106775793,5.23504211807885,171807.499878297
"Q91WG2","Rab GTPase-binding effector protein 2","Rabep2",0.0176918143948135,0.0788668118101041,260361.552632674,12,9,24,257398.773044707,256610.838921961,258295.191752479,266237.021365156,264315.737699453,258612.987770822,255964.385677899,252105.410001926,263081.637310226,270670.993148798,264130.386916263,271734.274286702,262762.064993977,255897.309277472,257318.16589642,261007.400741836,255048.371381593,262334.887243948,253431.395970997,258881.691219782,263659.000755877,264589.631672665,256582.928842023,258006.777291196,5.41557685273692,5.42740676354761,267551.11397894
"Q91WL8","WW domain-containing oxidoreductase","Wwox",0.0306469734849076,0.133853593896007,53082.7391731444,21,12,24,51911.3729675788,50924.7655028046,50371.777247606,48854.6864493752,53463.0193022973,51350.8370892306,53929.7803070171,51803.6222923814,50721.7357490909,48086.4271060611,47070.3666615722,50835.6390348309,50851.0069216494,52031.324122747,52351.9840136312,52077.8420508816,51861.8019750656,52403.8174734936,53706.3567875397,59925.1830935876,58231.6605933028,60815.4187441192,60163.7267747343,60241.5878948676,4.72495332521516,4.65877832216114,45580.4199474479
"Q91WU5","Arsenite methyltransferase","As3mt",6.44711779210235e-05,0.0889371304902311,83692.2468283095,12,12,24,81336.2707804978,80650.0811327045,88532.6969879124,88549.376241747,85900.1286524946,88230.0425155618,81930.6165758516,82622.6717925474,83065.879176347,85480.1860648579,87244.4896916701,87875.3675448822,85401.0191146755,83131.596636264,82300.0464587945,80947.4554455167,78915.9752801496,82918.3948565699,80234.2175804341,84906.1750369716,83433.5937299095,83760.5242305473,82647.5709824033,78599.5473701171,4.92268522722094,4.7067518562425,50903.9936722978
"Q91XB0","Three-prime repair exonuclease 1","Trex1",0.0114078593289786,0.17371978421376,83156.0506342929,15,15,24,81685.9063202551,77814.2362804452,84347.1493837231,77078.0243386824,85580.4779233395,71636.3215290217,83198.5280440039,77013.526306783,88058.0780918649,80490.0201224757,86533.1454260326,81543.2805259896,88946.1325660962,86050.3398442783,84511.0539621117,82804.028003103,81130.9200875798,78136.4981336509,82927.7676727761,88767.2092490343,94121.9639686911,85827.825456081,82108.4894953654,85434.2924916449,4.91989385501654,5.11224977058011,129494.037086822
"Q91XE8","Transmembrane protein 205","Tmem205",0.0430506309732724,0.255452398060419,86577.2012583,21,18,24,81117.2300562148,106499.75393108,84150.8621682015,74901.836862427,79218.6611611279,79562.7689243137,90005.4663996348,97551.7706092565,82754.4381190823,87707.0528308135,78885.4681321869,84755.2061717245,83784.0097073224,91052.7096404915,89897.0084155586,98266.120539045,85036.7264614574,91274.7724608772,82814.4807706479,84043.7093559851,77015.1922029542,92105.3381804619,93269.8918861415,82182.355212193,4.9374035424644,4.80194974615801,63379.636806075
