"Uniprot_ID","Protein_names","Gene_names","pVal","WT_Relative_amplitudes","phase","peak.shape","period","X1.WT1","X2.WT1","X3.WT1","X4.WT1","X5.WT1","X6.WT1","X7.WT1","X8.WT1","X9.WT2","X10.WT2","X11.WT2","X12.WT2","X13.WT2","X14.WT2","X15.WT2","X16.WT2","X17.WT3","X18.WT3","X19.WT3","X20.WT3","X21.WT3","X22.WT3","X23.WT3","X24.WT3"
"Q3TNL9","NADH-ubiquinone oxidoreductase chain 1","mt-Nd1;ND1;Mtnd1",0.0147585941311663,0.198830041917496,24,15,24,125585.314449693,140974.312687025,130567.034331068,114021.325549942,115354.587805745,113600.620737944,133419.29254341,136905.884935558,127853.472015106,128024.2049518,128156.208227586,124893.029011062,127445.369670423,131636.794990013,132449.588996163,137590.130837777,122724.985576719,121818.176514504,114931.907769621,131443.262796117,121344.65343795,135152.164560217,131900.654782646,133306.98346304
"A0A087WNV1","Arf-GAP domain and FG repeat-containing protein 1","Agfg1",0.0191269998651115,0.137049504240974,6,12,24,138805.138239579,139553.468998538,138713.532923515,145638.278864964,139587.723102596,138416.461835543,130195.407001892,134312.493734037,131453.484750421,137368.401153106,130899.433560683,126647.391695352,120933.833997388,123592.143884934,130971.176157969,130548.096328875,132879.464876607,140496.936131798,127689.297496436,132387.668459822,129201.371102525,129522.234296957,128656.87115987,134010.301060273
"A0A0A0MQD1","Tudor domain-containing protein 7","Tdrd7",0.00366318366726206,0.109091809911969,15,15,24,244022.113432798,263658.51236943,255696.250034805,260086.67737523,267836.110611429,273278.602767849,273157.084797693,274563.92515227,268063.772960156,257301.274201247,280608.235922089,270379.915996112,282360.877697549,276011.235990522,275973.957408512,265487.092836767,268269.646507133,268776.076477092,269422.23483409,289363.434268835,289773.794950364,277854.923204122,282243.157192786,267128.812029897
"A0A0A0MQD7","Ral GTPase-activating protein subunit alpha-2","Ralgapa2",0.00270190432285782,0.444298354072581,24,12,24,22016.8880039598,18664.2821288781,18658.9905639286,18586.9172842534,21106.2697922704,19255.4345972443,20759.6822609969,22341.811850563,23676.3247849281,19531.578243373,15671.9766762355,18633.9156213189,21592.6859650853,18149.581899046,21722.5432178242,25708.7299132462,20341.5045711273,20624.211985263,21786.909065264,21507.0830929779,20390.3075448345,19693.9869300132,22049.5989202802,21753.5243358415
"A0A0A6YVU8","Proteasomal ubiquitin receptor ADRM1","Gm9774;Adrm1",0.0135739999042727,0.128610891767515,9,12,24,324300.472415069,315347.119738168,332521.432002092,352648.69565455,312617.57912609,315795.123548017,296235.41999715,299539.542322948,327628.149370572,294380.903272675,320238.676601849,298121.259913532,305126.757592773,310180.505626001,307737.285504894,309334.095112046,333689.506315299,330578.997864789,324418.28448202,331556.877109443,330078.746651643,317790.245621308,272162.749942727,294753.52328805
"A0A0A6YW06","Protein enabled homolog","Enah",0.0442401584856647,0.124014005277604,9,9,24,346598.278155551,330046.637206457,352621.90400018,335837.571569389,343100.474299436,334252.289287087,333457.330806131,339622.775842057,351080.083147631,334881.796154692,344176.424780062,333080.214023683,341352.983021502,325547.26302316,335566.053665292,309167.98044642,352323.368339983,340521.710469222,340279.980034648,336453.578108749,345014.132425122,324554.730546936,334553.413406599,331007.03487585
"A0A0F7DDK0","","",0.0260236226386263,0.345556855582894,21,12,24,51067.0865190985,51824.7733886009,51100.6513520003,44713.4754048397,48241.9380215297,52232.7663163818,52209.3811788668,55590.7184623202,45177.6541078583,47847.4721250825,38305.7226604403,47936.720977598,46104.5551338073,51154.361813244,49002.0591277364,50181.0197943129,50956.7244652615,54263.6483624719,43301.3100960546,57718.1778630575,50765.2587972386,56479.2557442205,59187.6481766433,53413.2028133293
"A0A0G2JEK2","Cysteine-rich protein 1","Crip1",0.0354386981131972,0.325521979208627,15,15,24,1107807.3551524,1112161.20113835,1047085.59757732,1120632.01365811,1194129.20431889,1192814.52450521,1144616.75095513,1277532.99584075,1143704.04879684,1014905.30225104,1036832.97282383,1285184.38718234,1394905.61718822,1263757.41182876,1171744.59018993,1239670.5342505,1140048.46044863,1305059.32296491,1317905.0769532,1165538.00731463,1259765.90603471,1230070.3129533,1181569.18096808,1189319.61440563
"A0A0G2JEP4","Leucine-rich repeat flightless-interacting protein 2","Lrrfip2",0.00721907775566076,0.11243443742396,15,9,24,165044.647905702,156571.499206188,161366.371604541,162710.447220865,162884.457873165,162322.994918078,160930.914588613,155764.171000606,156690.886630936,159298.788787967,165051.982829483,165478.570359685,162633.767310657,159267.900431879,161566.67558221,152236.177428526,170341.873443889,160501.584667024,159506.593380437,161914.185917057,165542.382397334,152541.614824974,164194.075866259,158924.77809169
"A0A0R4IZZ6","Formin-binding protein 4","Fnbp4",0.0221652870693087,0.170685020008246,12,9,24,82009.3318204722,76090.4173224528,74757.9324695005,80999.6537527309,80116.4133505926,77728.7302984626,74488.5474417495,73629.9163065693,85068.1931027955,83906.2487489102,85588.411173579,84027.4935423268,77687.5093312641,74317.0830552635,73721.279542029,74858.9674038777,77877.4841731526,79867.6273374109,78289.5318096211,77546.1516865916,82452.1395530498,76124.087108501,76873.393655593,78417.1407294994
"Q8BNY0","Follistatin","Fst",0.0390596988601314,0.232583812289722,21,6,24,36333.3797119215,39641.8535969379,38185.9098295523,36462.3063540118,42226.6976048377,40233.2101331714,42407.7564925907,44275.6990478444,37119.1257592449,34821.4260847047,39185.140691763,39160.1575295998,38898.2013184165,39058.0002800117,41444.8848209026,40819.3275440715,37180.5955719757,44197.2141849557,40718.9418575068,42227.3456475771,41912.8698756829,42991.0945289065,45135.1587076652,42535.1034193768
"A0A0R4J090","Antigen-presenting glycoprotein CD1d1;Antigen-presenting glycoprotein CD1d2","Cd1d1;Cd1d2",0.0316685392677379,0.185002588572051,21,12,24,73663.9943176182,84238.2696326919,76048.7504504826,76343.5261501462,80779.8211931288,80893.0305972222,86013.1093312282,85598.0400839588,83929.1623083593,86134.4913459781,83858.8073635854,80275.56428885,84255.2629626469,86494.1707635245,88978.6374853398,90937.402632145,88985.3285234451,94933.284144447,81452.7315351507,98098.4395197264,91233.4113096662,104195.129043103,105004.651357006,101516.523823994
"A0A0R4J206","Molybdopterin synthase catalytic subunit","Mocs2",0.0127513332434077,0.158311183782851,12,18,24,64504.0865293286,61763.1230131482,66738.5216486196,67088.1790168386,64595.8413575334,67506.8651335909,61760.8349552847,63808.908719204,67573.3896794993,63127.2536258332,71689.4231509883,67435.6443479625,71006.8578631961,64797.0104890735,65580.5257402035,60778.5723780031,60639.2367591858,62997.266345282,69477.2804258253,69514.4853097867,65904.3763361954,65851.4234878168,66307.5379247558,66947.7138281448
"A0A0R4J250","Etoposide-induced protein 2.4","Ei24",0.00511297649713709,0.64530407186021,24,12,24,26952.0358459454,23800.71095638,21198.4521928321,18148.4122209891,20849.352009606,18976.5972284475,23761.4624109194,29738.0376989731,27597.3683570785,27455.6037644599,21727.2204169377,17309.9732407019,26024.307931737,28162.919630975,26564.6372608956,33409.9456262416,25367.2111481305,27318.7094707206,24610.9567225645,27332.4965612139,27192.717735907,28782.1087823058,27309.8506827638,27000.9119813319
"A0A0R4J259","Heterogeneous nuclear ribonucleoprotein Q","Syncrip",0.00209051900478085,0.197058157268745,6,6,24,20836.5469063685,20962.6524901484,20592.3848270251,18708.9008228092,20095.7142898242,17998.4357207423,20150.9601702507,21248.6520981038,19475.0071490262,21072.2171008602,21769.7286897547,18845.4633434345,18348.346267023,19186.8899831678,20907.9007270709,19136.8968577572,20429.0684791107,21824.9702258205,18127.7516827994,18801.0623982324,20171.0303860491,20759.4300166876,19273.0743755433,20306.1849761695
"A0A0R4J2A1","Signal peptidase complex subunit 1","Spcs1",0.0170245099485623,0.199804718935764,21,15,24,93959.2339241289,104724.734692434,95633.2254444843,77910.8611496216,87223.883173616,82204.9739830873,99097.2010400951,97934.43479683,91747.9335605345,93321.8299948005,89497.7227728497,86988.7624849303,97001.4384282958,96786.9333750838,99669.8700344118,100536.279080755,90146.6973891606,92681.563655869,84322.8714904489,92782.6033126539,88557.6848718393,100415.077014852,99585.3732551042,89542.4874054097
"A0A0R4J2B6","Retinoblastoma-binding protein 5","Rbbp5",0.00924961567214477,0.145891242063968,12,9,24,145135.3160812,137383.930055187,151775.264891246,148271.672395491,143657.76639447,141383.416558432,140473.163045818,137126.846163249,142290.486258232,153113.884007651,143959.0448958,142339.93688338,138716.688049879,142871.736128522,134182.32671755,135879.148139528,136519.635664612,142184.904205017,126982.980767518,148329.654013143,137353.982683022,136891.565612195,133844.859186426,142161.933089402
"A0A0U1RPD7","Casein kinase I isoform gamma-1","Csnk1g1",0.0175736876888385,0.147638990924249,9,9,24,37140.315726925,39221.0166047708,38745.9150133023,33005.1335774192,39537.6249436424,35459.3981162381,37339.9611771102,39379.6325176379,39390.2312620227,38659.1052866371,37698.9924966034,36006.0233408108,37673.8213955775,37097.0079969391,38135.7796679399,37532.5824048688,38524.5583611761,37545.0909618633,40996.2280847149,37426.6059957222,37014.1608831041,35683.9512087792,37668.2469002161,36986.145620628
"A0A0U1RQ91","","Ino80e",0.0027329521220291,0.222803089897752,3,15,24,18227.4022849195,17565.5717835586,15309.0408987095,14652.3176717396,18271.191984405,15766.4670000348,15664.4582473426,16376.7740924319,19018.5953984016,17965.4510963894,19179.1429569432,18931.7453647419,16684.8040863425,15572.0780757854,17567.237943138,16730.55906624,18539.3209066386,17316.2525035214,17334.5988415904,16424.3442098998,15971.6864633971,15549.3524123742,16319.9407783567,15876.9536294227
"Q3UG15","Disintegrin and metalloproteinase domain-containing protein 9","Adam9",0.0439611526874622,0.134162955438046,21,18,24,344047.814928612,355414.231547269,353177.538421311,334504.841763045,321295.122385928,313404.548929467,348868.025952637,354797.437240746,345846.563368628,341888.449685316,334018.506601748,333766.085466672,348692.921763013,363686.813031788,354381.93648279,362378.978656923,329253.793134231,341216.429639854,325209.066764455,343079.831984975,328525.26485622,346417.287914166,346033.743720302,345838.500227532
"A0A140LI54","Neuropathy target esterase","Pnpla6",0.00249564972342233,0.21613208596237,21,15,24,71034.0811572867,71870.514312813,71518.5630784706,65270.9776008731,68172.8280603268,63285.0377641305,72577.4757167433,71978.9187243561,78951.0736281363,67992.792473616,68013.1328435578,67655.6242149222,75216.7705704975,77329.8782497783,81802.7958432146,80771.5989857522,69552.1644741772,73663.6356412765,67344.4503438424,72186.2466373732,69170.0649309269,80494.3054569831,75487.691153559,79433.2621720909
"Q3TX38","Voltage-dependent anion-selective channel protein 3","Vdac3",0.0421585530782038,0.165451327473834,24,12,24,687593.611560755,754527.156251643,716142.110185204,643501.808604608,629318.243893054,629872.996221956,713097.807183064,737523.695019634,734146.737527412,717272.468188591,683498.96214404,680995.361056229,738778.784659402,726883.077146176,761871.432889267,781866.167718695,735879.148748639,728396.138999996,712430.539192749,768726.543420104,730840.563777652,791848.13712516,765269.450077703,756566.759656606
"A0A1B0GT05","BET1-like protein","Bet1l",0.00282111186790101,0.212178334959614,24,9,24,66649.5327231208,67572.4035421082,64389.9937811705,62904.869667125,64351.9870313684,66169.1404448093,70280.0464947188,75296.55671778,67379.0961529869,72418.2492905994,65187.9282234548,65823.9782577922,68744.2233531711,70574.0644392446,67909.663570329,72516.5730771665,66786.3804370507,74677.0450280758,64878.5440938063,77240.2461872168,67417.4151493952,83158.0118715214,74774.8311470276,78332.2544223994
"A0A1D5RLL3","Protein EFR3 homolog A","Efr3a",0.0431899996954131,0.14034887434899,24,9,24,222347.757440962,230945.148762542,233827.122336566,231003.581196356,218161.640838295,223252.200174364,230377.627270895,246867.651050059,253141.886346829,234233.315463701,226737.331440846,231839.091194792,242789.92112498,243337.410837287,231969.673386179,250292.476756468,238987.601046695,242017.431915477,226592.252001695,239021.787927561,229380.27419145,236337.304741003,237386.325369287,248810.85097831
"A1L0U3","Histone H3;Histone H3.2","Hist1h3e;Hist2h3b;Hist1h3b",0.0192212209096671,0.29111057129089,18,9,24,655791.0731266,908320.962206969,775627.973596692,706293.306627071,824187.343837842,894413.645812719,791556.672476985,756442.609019534,732959.501263872,665743.476892103,784729.635838271,811751.566434844,793672.031994342,816787.216883327,860942.461447215,810194.025258678,712947.606529261,807373.431597669,754532.219488989,772338.128700512,672105.224472008,1002606.76000371,680248.33335688,792063.992398005
"A2A6Q5","Cell division cycle protein 27 homolog","Cdc27",0.000951753854989182,0.124763106605893,24,9,24,63590.1890580887,67461.8553093189,59805.4188132431,60839.6206582153,62830.4187135637,63681.6433399759,65355.3596476561,66381.086921104,67156.9536019644,61381.6414372082,61502.48025685,62161.523661451,68448.6724519982,62589.655566909,66233.9130711552,65126.9045721188,63699.1488332005,62619.352528018,60277.2726300278,64813.3963578868,61936.6660724165,66858.0582879337,64974.1693350612,64501.3658614582
"A2A9I0","Golgi SNAP receptor complex member 2","Gosr2",0.0027329521220291,0.223924349375194,24,9,24,135662.019847536,156357.133467152,151659.99237542,143556.080460804,151015.026119331,149646.123545867,153686.744915745,160644.05856473,146217.481353856,146722.570852262,140678.85081625,147470.875016705,147257.018521704,148168.639700514,154582.732498932,158024.879053748,155858.30573955,154317.720808821,134194.455277856,159099.048205208,151806.36322573,173768.549515622,166087.463032633,159369.824362127
"A2A9W7","ADP-ribosylation factor-binding protein GGA3","Gga3",0.0114165657182895,0.190702489766144,6,15,24,23225.3725122563,26347.1954792322,24080.6363293186,28105.2194297033,22276.3376672365,25538.1915678325,23634.5984557875,24208.2712220705,27124.4626927458,27744.5035291622,27867.8605374848,26462.590072276,26508.5208205299,25050.0198013251,23115.4076839127,24106.1305849904,25814.239813911,25272.7665938755,25270.0908902008,23952.7130953719,25666.5296782502,24633.9393704595,22895.4209065136,24450.7455910191
"A2ACC6","Ral GTPase-activating protein subunit beta","Ralgapb",0.0492723213779756,0.152422768026663,3,9,24,100476.773684944,97307.9406398101,96902.2287620928,99226.6399543973,96251.5887857994,97558.3599171026,105891.473861721,101446.780809804,98683.9209681618,91716.7018663348,99810.3417953972,89971.6468412511,102574.484913903,97295.3552867439,97926.5689265456,98632.4535649895,99641.9161192553,97403.0762192286,93036.3574732328,94146.5165770556,94965.1893994869,96762.6886032496,98210.398909972,95869.5707811101
"A2AEM2","Chloride channel CLIC-like protein 1","Clcc1",0.00519765857683682,0.307926497963048,24,9,24,26295.8945839729,30323.0215179331,26955.9493868298,24060.6524355144,26728.8271322278,25815.7381732824,30292.4828460946,30344.9025123219,27440.154185579,26693.1672384318,24332.1727136629,26951.8841886962,28581.3366965936,30656.1239765971,29974.9328009906,32352.3264142444,24663.0235754832,26275.1012633157,24203.418692419,27797.4606976607,24585.7227466327,28075.3020006705,26826.6131768656,27878.3076382414
"A2AII0","Growth/differentiation factor 6","Gdf6",0.00606770969015427,0.348411503600538,21,15,24,10605.1403108629,17313.6295646989,11619.2442752749,10913.2447703366,11854.7191388985,13361.7370144881,15794.5243146338,16937.6713355403,15518.1142670128,14095.1000077196,14271.1070320689,13421.0622890535,14840.4484133836,16503.4136494274,16878.5639175189,16383.2945780716,16241.9219885444,15978.1700889772,13766.8079095388,15805.310163454,14699.6395190377,17454.1915800524,17197.2089749932,16556.1059743923
"A2AL85","Aspartyl/asparaginyl beta-hydroxylase","Asph;ASPH",0.0177483242007205,0.169996209556578,21,18,24,927895.652169785,992967.696499578,962095.639970049,836530.256308628,844034.741596743,831952.300146974,979036.396796299,968151.345511716,938757.733532629,919784.186777378,892452.643240825,884367.394342196,937493.214619795,965122.775484295,977110.604249377,1023774.5965523,912142.141867123,984604.660157466,883169.927373359,992059.615099862,906333.263965647,1041242.01197993,998764.208717635,986794.48412221
"A2ALW5","DnaJ homolog subfamily C member 25","Dnajc25",0.00711757580594961,0.222289770046621,24,12,24,70554.5878579153,77541.3302627145,69522.9295792743,62784.2581918845,63018.153227169,61623.7596589948,72815.9600291691,76519.863154824,74279.3039464002,70582.8872137858,69318.5575914018,66125.9909123237,73268.7989494666,69815.3108573798,76378.942361019,80426.7250662374,75598.0209130352,74761.7308885244,72270.2958090276,76173.9747183049,73090.7238438584,81780.6352224899,80547.9636357906,78883.7744386112
"I7HJQ8","CD99 antigen-like protein 2","Cd99l2",0.038253999730223,0.203179320989044,18,9,24,67080.3054988616,75351.5959623614,62764.5597471241,72028.7850348884,70977.4120108889,76737.80917407,68654.2599097195,69149.2459534855,69272.9201905531,68502.5594487306,74633.8163432951,70505.6282757522,79636.6250731164,77767.0664962195,77445.8547688738,76965.2930652556,65784.3853827717,74253.9586136516,70577.8606023002,71230.1708262686,73383.2527054996,72132.5489584362,74135.8522492141,75930.9600997766
"F8VPR2","Formin-like protein 2","Fmnl2",0.0320282846802657,0.234712384799756,24,15,24,28328.2951373745,26859.691224586,29939.9340649817,23437.6558866009,23994.9932145809,25890.2246037024,28604.5527396701,29174.3502411688,28495.6720752317,27466.3338309655,30010.0473008256,28939.0792525981,28380.2802103956,29405.6398831012,30583.3365661875,31309.855000841,25368.7103929902,28141.3153696008,24842.5594885022,25360.7951477722,24924.9851685294,27212.9426501687,25164.2790418821,29712.3371581573
"A2AR02","Peptidyl-prolyl cis-trans isomerase G","Ppig",0.00862963155933052,0.133822950466245,6,15,24,148640.019719979,158043.877341374,155786.689650155,161714.032807641,153889.168934301,152409.055078039,137054.780180144,148670.78464568,149894.231133926,144142.079576962,148166.644185117,134373.199472497,144546.895203151,139181.286867709,132004.926871316,137485.420413322,144852.128286837,143074.740750482,142605.120971155,142674.313806948,137790.573122141,133677.97816889,132425.47313874,138174.604009242
"A2ARA0","Tissue factor pathway inhibitor","Tfpi",0.000305920643905057,0.219955477195827,21,12,24,64156.5844125001,57387.4439746547,54919.5760977575,54386.8957344215,56319.2057694771,57716.2122334611,61186.0223037519,60878.1618401186,56121.7370511661,57481.640508434,53021.4498948195,57472.9308511848,58671.4517797262,53513.3767620443,64463.307131057,58597.3102448364,57206.9992736954,53992.4478807181,54720.1354043887,57108.1258676932,57973.1136021585,55683.9779684392,59263.6469912456,61400.493552857
"A2AVJ7","Ribosome-binding protein 1","Rrbp1",0.0033275329645631,0.139166624354238,6,6,24,3801501.37170602,3942048.67935923,3806031.90635502,3561072.2945618,3620584.83898145,3463506.1458575,3730952.96071988,3839698.42850237,3917410.70635534,3797900.952753,3580531.90628412,3494330.02831718,3683609.50328647,3563660.25307277,3835798.24714694,3745172.11582148,3776127.7929818,3744250.81341102,3617409.7430932,3743507.29386871,3553497.6586789,3812958.068834,3586614.63515836,3611982.14785113
"A2CG63-2","AT-rich interactive domain-containing protein 4B","Arid4b",0.0145749944091962,0.122127551954626,9,12,24,99629.5606872967,90068.5680185217,96223.8046161487,93909.523605593,95384.914234157,92683.1540541796,90553.3450811042,90512.2682193447,93965.3488147562,91196.6112867234,94029.5932060196,95057.9201464757,93390.0844199099,92653.8428031915,91889.4702740165,93063.232333341,99549.9871511364,103668.724897523,96024.3511546322,98246.9946496016,96880.0092635183,89665.4890762961,90505.9109808089,95511.6001544622
"A5D6P3","Multidrug resistance-associated protein 1","Abcc1",0.0258595015808601,0.145201182805183,24,18,24,485726.730301923,502812.922265639,492036.657991289,474332.001004089,474194.354975709,469056.807225154,496901.401394619,526783.399757538,500948.598269358,483087.165492915,481008.45699573,460925.913064194,486783.178464209,474122.352282673,489685.404949935,496928.661763751,475211.994450826,484224.022776271,448152.496968876,466541.956550253,442649.505057962,461497.589873927,455989.93657711,462543.867811894
"A6H630","Protein-glutamate O-methyltransferase","Armt1",0.0400822274503332,0.12568023312224,18,9,24,220362.047295192,211916.709729992,217089.340983854,226808.399888481,227611.924236811,215875.286519137,228727.306149444,206026.00917351,215709.617211506,223624.401072692,218186.354747549,236444.403269413,227879.792742015,238480.038617391,216609.737011563,236611.152632941,224530.673649112,218148.346263448,227313.454242881,227928.504732558,226843.904289077,229752.380728174,227742.431644698,222306.384529183
"A8C1T7","Cysteine-rich with EGF-like domain protein 1","Creld1",0.0419559997041156,0.167478662735359,24,15,24,269865.786026809,306894.11677178,286603.998788592,261531.907464351,259558.538338288,248574.315828408,279510.253118502,287109.895339668,288696.158985447,268328.15337886,282580.653182134,264578.356765263,281187.112603099,292380.781678609,295275.701273912,301081.043839881,266879.27786272,287335.087438209,261725.239640795,288592.622787376,255970.530888415,299977.611879239,269533.022014907,288945.739715985
"B0V2Q7","Lysocardiolipin acyltransferase 1","Lclat1",0.0340265645093073,0.249192163630291,24,12,24,87283.8008160985,98135.7747249745,95161.0726382618,82379.9499430557,79153.957467726,77704.6488245296,92612.3030101421,95284.5836924973,83241.2890853905,84162.8110816949,75189.8164506984,79785.3938250338,85604.7088296665,82972.0980374296,86293.1265145417,93586.4025457768,86422.6660216038,92343.3989837045,81747.1909972124,91519.5165787937,88571.3235174304,95347.124905687,93447.7322573485,95283.4616783622
"B1ATC3","Trinucleotide repeat-containing gene 6C protein","Tnrc6c",0.00721907775566076,0.734089668293359,12,9,24,16172.4021900255,13421.401414483,14766.7736092156,13294.5954116042,13357.7743020532,12924.9895921153,12653.7851278549,14939.7673555223,13123.1299297109,15083.3932941162,15064.8713401114,16164.132894876,14495.1393968184,15714.5209681347,11030.424866137,13014.7179591356,22038.6514461431,15828.7620498998,16059.4664273395,17408.6133632405,16367.9118736327,14806.8428014483,10544.4155817054,12367.395474441
"B1AWE0","Clathrin light chain A","Clta",0.000128942355842047,0.109536263849211,6,15,24,662622.66040968,680025.178309142,647870.002353574,689472.095028265,641117.492850843,674676.878583272,626488.766671712,659451.106171221,669813.551150243,691865.456354906,677349.683590773,658524.462733197,637561.382401716,643487.930667894,632207.808114218,657190.527034761,687325.180259684,663541.459639107,638504.089214466,654969.542896399,663494.268004693,641099.814105797,627954.473358234,633173.109121018
"B2KGA7","Protein archease","Zbtb8os",0.0390596988601314,0.173790217265421,6,18,24,104470.732373579,102377.254964697,105984.114721153,111281.511491204,112209.271755687,111453.081657249,102471.796119678,108902.183007263,113474.505378597,122746.905830128,112394.402639143,116856.329264678,112979.244924862,109298.416446251,105856.831349982,104811.038519213,119609.212537724,118280.918276327,112345.610977331,108972.857548679,111516.579435517,110457.066971765,107215.544519777,105766.429290897
"B2MWM9","Calreticulin","Calr",0.00319616601846799,0.111666970112664,9,15,24,8683850.99542952,8551864.91354431,8600171.50152582,8584547.5500091,8472737.14211536,8474993.33509109,8162457.03091489,8188110.0187486,8336392.23631009,8348850.70727541,8638280.15175797,8211106.95377159,8286133.44622324,7946550.64270475,8290204.80636166,8111326.79696731,8285151.56974355,8098078.45401002,8870789.92113268,8142364.74330558,8417716.94407095,7730483.8071988,8224968.02419799,8049835.294418
"B2RQZ0","Intraflagellar transport protein 57 homolog","Ift57",0.0224463762846337,0.433582677097706,12,12,24,9302.37613711949,8630.39141796807,9053.49006100779,9154.45078929505,8940.26848883383,7993.02899116518,7880.05235861409,8055.92527170737,9012.02908892682,7855.43587743316,10740.3322916972,12030.6396368928,8469.80031562545,11987.0648408117,9812.53350577435,8588.23735213768,8938.25193456684,8915.91101670115,9148.7354920454,9365.9777211463,7747.43683156505,8461.63595254044,8027.76104730541,7451.23876566838
"B2RRR9","Alpha-(1,3)-fucosyltransferase 11","Fut11",0.0463010336417066,0.103414462890064,9,15,24,137619.935968638,132406.168853249,137472.760246002,138362.061601226,141969.957114549,138637.655549855,141076.521504902,137756.416054806,129962.342388615,139468.679615026,142620.515119545,140041.54733271,138581.1480019,132116.610107014,135598.147813243,128790.504654295,133250.455417406,140048.431300534,138161.286429836,135645.053230224,135685.598448992,135914.624926496,129056.322182388,129871.339564326
"B2RVQ7","Zinc finger protein 706","Zfp706;Znf706",0.00389267637364884,0.198372887452832,3,15,24,54899.6532155045,55773.9980743167,55034.1969991903,53563.3748910021,50067.2051028717,49842.8153879142,49003.5055660432,50701.2673858642,56218.1041799411,52894.5918032118,51067.3373732271,51020.0581699945,46614.2747296635,46762.1576871803,54192.9756240742,50996.8128034455,52264.6053952283,47363.5063840994,48723.1850899771,47423.5741373626,49291.9961683884,48415.2300741278,52119.5745388426,49518.3844964608
"B7ZNH7","","Col14a1",0.0354151654569402,0.106339046622559,6,15,24,527940.990179671,544011.179509368,535498.284281077,527871.36647457,533856.804728082,510649.0150519,501679.370214569,504908.895616293,538688.322402132,545914.474711796,534566.924795031,537968.754198969,502296.836373818,479251.051944423,488361.096144664,482686.528335793,462855.722006051,480153.255121478,454519.794230863,459925.751687928,458067.782557456,453311.385502377,446399.989518654,420909.557977648
"B9EHY2","CAAX prenyl protease 1 homolog","Zmpste24",0.0068489271824314,0.213857272176667,24,15,24,351002.688854374,370645.421326355,348435.615763512,301203.298449589,297604.386511347,293862.87332452,349541.912948956,343586.033490718,324522.522660122,316356.771729595,301330.638444217,307156.244466959,315119.278029978,332515.820895181,340183.77324448,373244.873232331,328726.009917517,349254.464322575,315820.905463491,357105.554574883,320646.128699295,365321.344826306,351256.591700278,351422.355910857
"B9EIV8","Solute carrier family 12 member 7","Slc12a7",0.00469465935972358,0.12947839287964,6,9,24,146104.125364869,155563.76582979,152305.113229738,141592.003091098,136555.06375136,134896.946233041,143320.727597797,148294.981941546,150348.90909444,150333.33825602,141896.649017892,138393.236425452,138149.177177864,144450.552612607,148122.592300646,150153.378930542,143399.479073615,149174.0209677,142744.627417138,152270.61784774,146619.65447871,147203.356177692,143643.122498352,157535.232666298
"B9EJ80","","Pdzd8",0.00259882928841841,0.145140143671844,24,12,24,104206.460148118,107015.450462918,105340.676504422,93957.2446062437,99778.6688032752,95190.5090376018,103569.17726964,108286.182994031,99765.7565604663,97111.5198548716,99445.5363113444,97507.4196897665,105860.952952807,107123.678796689,106620.521328987,108889.3403474,99967.1106383939,99535.1398893695,96672.4998652048,105949.448763191,98617.4912181753,100712.59641414,99993.6804038489,107353.005725992
"E9QMV2","Costars family protein ABRACL","Abracl",0.0378630916282036,0.199639223389927,9,15,24,269012.476426712,245037.617254573,274758.526709884,310900.307454773,244477.581787572,256870.63930606,232910.088051144,223578.733884413,241672.08387609,260274.020014992,254084.253599915,245168.215111124,230980.662297855,240905.160091367,231267.695681142,223909.055233981,254383.161825833,227190.662510649,262750.529441322,248510.503808939,250651.489825125,230147.201005849,246861.998443467,261927.129213991
"D0EX61","Muscleblind-like protein 2","Mbnl2",0.0351133739760181,0.171330646532365,21,9,24,60237.4728948538,60938.0486195954,62931.4752548831,64023.1792720625,62718.1181664151,63635.0446328221,68675.5258561214,66170.10799564,65843.3569923944,61775.7271797206,67826.0606793968,63817.5644204418,63932.2251773186,65455.1116959971,66582.2429474203,62025.5467008317,62186.3468811915,56580.1172978598,66497.1419346711,63986.575403782,66498.9346944339,63616.231930634,64724.449395728,65352.6252369463
"Q6Q477","Calcium-transporting ATPase","Atp2b4",0.038253999730223,0.129689228354381,24,15,24,103658.802443558,105982.272069602,108013.057893471,99369.6208128857,96735.7202471902,98311.3632204538,102974.685669616,105828.061392201,103688.158314408,105698.193217326,101092.949449305,105440.441418326,107568.458503255,99898.7440041412,106038.433195583,113459.580174529,108361.169816091,108047.274471727,103757.369134103,103223.131292775,96285.3172875302,116002.152921987,99771.5134189137,106438.124678111
"D3YTR6","Protein spinster homolog 1","Spns1",0.0231815048497708,0.38462934739809,24,9,24,20604.7520459823,21835.5339967836,21545.425178824,21392.9895273504,20575.6036321871,21927.5474151046,21945.0470756492,23396.7916145242,20484.4969158489,22618.2377737428,18450.0885994921,21286.6927338742,24705.6987260934,21470.2957254114,24721.7623437497,23519.1075980819,16695.2475776902,23982.6139268486,20526.6322553822,21578.5706784422,19982.9558175442,23344.2119222454,22986.6389914998,22659.6301874457
